sample,mass,salinity,Sample.ID,Type, Notes
20160805_Bin1, 61.0066, 28.3, BIN1, BIN
20160805_Bin2, 58.9833, 28.3, BIN2, BIN
20160805_Bin3, 60.4385, 28.2, BIN3, BIN
20160805_Bin4, 59.9791, 28.4, BIN4, BIN
20160805_Bin5, 60.3505, 28.5, BIN5, BIN
20160805_Bin6, 58.9892, 28.6, BIN6, BIN
20160805_Bin7, 59.1120, 28.4, BIN7, BIN
20160805_Bin8, 59.0996, 28.5, BIN8, BIN
20160805_Bin9, 60.2721, 28.4, BIN9, BIN
