"Plot Title: duck"
"#","Date Time, GMT-07:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
40,06/18/16 03:53:29 PM,17.475,,,,,
41,06/18/16 04:53:29 PM,17.855,,,,,
42,06/18/16 05:53:29 PM,17.760,,,,,
43,06/18/16 06:53:29 PM,17.760,,,,,
44,06/18/16 07:53:29 PM,17.760,,,,,
45,06/18/16 08:53:29 PM,17.665,,,,,
46,06/18/16 09:53:29 PM,17.570,,,,,
47,06/18/16 10:53:29 PM,17.379,,,,,
48,06/18/16 11:53:29 PM,17.189,,,,,
49,06/19/16 12:53:29 AM,16.903,,,,,
50,06/19/16 01:53:29 AM,16.618,,,,,
51,06/19/16 02:53:29 AM,16.332,,,,,
52,06/19/16 03:53:29 AM,16.046,,,,,
53,06/19/16 04:53:29 AM,15.760,,,,,
54,06/19/16 05:53:29 AM,15.569,,,,,
55,06/19/16 06:53:29 AM,15.473,,,,,
56,06/19/16 07:53:29 AM,15.378,,,,,
57,06/19/16 08:53:29 AM,15.187,,,,,
58,06/19/16 09:53:29 AM,15.187,,,,,
59,06/19/16 10:53:29 AM,15.187,,,,,
60,06/19/16 11:53:29 AM,16.618,,,,,
61,06/19/16 12:53:29 PM,17.379,,,,,
62,06/19/16 01:53:29 PM,17.950,,,,,
63,06/19/16 02:53:29 PM,18.331,,,,,
64,06/19/16 03:53:29 PM,18.806,,,,,
65,06/19/16 04:53:29 PM,19.377,,,,,
66,06/19/16 05:53:29 PM,19.948,,,,,
67,06/19/16 06:53:29 PM,20.519,,,,,
68,06/19/16 07:53:29 PM,20.996,,,,,
69,06/19/16 08:53:29 PM,21.282,,,,,
70,06/19/16 09:53:29 PM,21.282,,,,,
71,06/19/16 10:53:29 PM,21.282,,,,,
72,06/19/16 11:53:29 PM,21.282,,,,,
73,06/20/16 12:53:29 AM,21.187,,,,,
74,06/20/16 01:53:29 AM,20.996,,,,,
75,06/20/16 02:53:29 AM,20.901,,,,,
76,06/20/16 03:53:29 AM,20.805,,,,,
77,06/20/16 04:53:29 AM,20.710,,,,,
78,06/20/16 05:53:29 AM,19.948,,,,,
79,06/20/16 06:53:29 AM,17.665,,,,,
80,06/20/16 07:53:29 AM,19.472,,,,,
81,06/20/16 08:53:29 AM,20.805,,,,,
82,06/20/16 09:53:29 AM,23.773,,,,,
83,06/20/16 10:53:29 AM,23.581,,,,,
84,06/20/16 11:53:29 AM,23.677,,,,,
85,06/20/16 12:53:29 PM,23.869,,,,,
86,06/20/16 01:53:29 PM,24.158,,,,,
87,06/20/16 02:53:29 PM,24.738,,,,,
88,06/20/16 03:53:29 PM,25.416,,,,,
89,06/20/16 04:53:29 PM,24.641,,,,,
90,06/20/16 05:53:29 PM,24.545,,,,,
91,06/20/16 06:53:29 PM,24.448,,,,,
92,06/20/16 07:53:29 PM,24.738,,,,,
93,06/20/16 08:53:29 PM,24.835,,,,,
94,06/20/16 09:53:29 PM,24.738,,,,,
95,06/20/16 10:53:29 PM,24.641,,,,,
96,06/20/16 11:53:29 PM,24.448,,,,,
97,06/21/16 12:53:29 AM,24.351,,,,,
98,06/21/16 01:53:29 AM,24.158,,,,,
99,06/21/16 02:53:29 AM,23.966,,,,,
100,06/21/16 03:53:29 AM,23.773,,,,,
101,06/21/16 04:53:29 AM,23.581,,,,,
102,06/21/16 05:53:29 AM,23.388,,,,,
103,06/21/16 06:53:29 AM,26.488,,,,,
104,06/21/16 07:53:29 AM,19.282,,,,,
105,06/21/16 08:53:29 AM,19.567,,,,,
106,06/21/16 09:53:29 AM,19.948,,,,,
107,06/21/16 10:53:29 AM,20.519,,,,,
108,06/21/16 11:53:29 AM,21.187,,,,,
109,06/21/16 12:53:29 PM,21.951,,,,,
110,06/21/16 01:53:29 PM,22.333,,,,,
111,06/21/16 02:53:29 PM,22.333,,,,,
112,06/21/16 03:53:29 PM,22.812,,,,,
113,06/21/16 04:53:29 PM,24.641,,,,,
114,06/21/16 05:53:29 PM,26.292,,,,,
115,06/21/16 06:53:29 PM,24.835,,,,,
116,06/21/16 07:53:29 PM,22.621,,,,,
117,06/21/16 08:53:29 PM,20.138,,,,,
118,06/21/16 09:53:29 PM,17.950,,,,,
119,06/21/16 10:53:29 PM,16.237,,,,,
120,06/21/16 11:53:29 PM,15.187,,,,,
121,06/22/16 12:53:29 AM,14.613,,,,,
122,06/22/16 01:53:29 AM,14.230,,,,,
123,06/22/16 02:53:29 AM,13.846,,,,,
124,06/22/16 03:53:29 AM,13.173,,,,,
125,06/22/16 04:53:29 AM,12.787,,,,,
126,06/22/16 05:53:29 AM,12.497,,,,,
127,06/22/16 06:53:29 AM,12.690,,,,,
128,06/22/16 07:53:29 AM,14.325,,,,,
129,06/22/16 08:53:29 AM,18.426,,,,,
130,06/22/16 09:53:29 AM,20.234,,,,,
131,06/22/16 10:53:29 AM,20.615,,,,,
132,06/22/16 11:53:29 AM,20.901,,,,,
133,06/22/16 12:53:29 PM,21.187,,,,,
134,06/22/16 01:53:29 PM,21.282,,,,,
135,06/22/16 02:53:29 PM,21.569,,,,,
136,06/22/16 03:53:29 PM,21.760,,,,,
137,06/22/16 04:53:29 PM,21.855,,,,,
138,06/22/16 05:53:29 PM,22.046,,,,,
139,06/22/16 06:53:29 PM,22.142,,,,,
140,06/22/16 07:53:29 PM,22.142,,,,,
141,06/22/16 08:53:29 PM,22.142,,,,,
142,06/22/16 09:53:29 PM,22.046,,,,,
143,06/22/16 10:53:29 PM,21.855,,,,,
144,06/22/16 11:53:29 PM,21.664,,,,,
145,06/23/16 12:53:29 AM,21.378,,,,,
146,06/23/16 01:53:29 AM,21.187,,,,,
147,06/23/16 02:53:29 AM,20.901,,,,,
148,06/23/16 03:53:29 AM,20.710,,,,,
149,06/23/16 04:53:29 AM,20.424,,,,,
150,06/23/16 05:53:29 AM,20.234,,,,,
151,06/23/16 06:53:29 AM,20.043,,,,,
152,06/23/16 07:53:29 AM,19.948,,,,,
153,06/23/16 08:53:29 AM,19.853,,,,,
154,06/23/16 09:53:29 AM,19.853,,,,,
155,06/23/16 10:53:29 AM,20.234,,,,,
156,06/23/16 11:53:29 AM,21.187,,,,,
157,06/23/16 12:53:29 PM,21.760,,,,,
158,06/23/16 01:53:29 PM,22.238,,,,,
159,06/23/16 02:53:29 PM,25.513,,,,,
160,06/23/16 03:53:29 PM,13.461,,,,,
161,06/23/16 04:53:29 PM,13.365,,,,,
162,06/23/16 05:53:29 PM,12.594,,,,,
163,06/23/16 06:53:29 PM,12.304,,,,,
164,06/23/16 07:53:29 PM,12.207,,,,,
165,06/23/16 08:53:29 PM,12.207,,,,,
166,06/23/16 09:53:29 PM,12.207,,,,,
167,06/23/16 10:53:29 PM,12.207,,,,,
168,06/23/16 11:53:29 PM,12.497,,,,,
169,06/24/16 12:53:29 AM,12.690,,,,,
170,06/24/16 01:53:29 AM,12.690,,,,,
171,06/24/16 02:53:29 AM,12.690,,,,,
172,06/24/16 03:53:29 AM,12.787,,,,,
173,06/24/16 04:53:29 AM,12.787,,,,,
174,06/24/16 05:53:29 AM,12.787,,,,,
175,06/24/16 06:53:29 AM,12.787,,,,,
176,06/24/16 07:53:29 AM,12.787,,,,,
177,06/24/16 08:53:29 AM,12.690,,,,,
178,06/24/16 09:53:29 AM,12.594,,,,,
179,06/24/16 10:53:29 AM,12.787,,,,,
180,06/24/16 11:53:29 AM,13.076,,,,,
181,06/24/16 12:53:29 PM,13.173,,,,,
182,06/24/16 01:53:29 PM,14.517,,,,,
183,06/24/16 02:53:29 PM,13.269,,,,,
184,06/24/16 03:53:29 PM,13.365,,,,,
185,06/24/16 04:53:29 PM,13.365,,,,,
186,06/24/16 05:53:29 PM,13.365,,,,,
187,06/24/16 06:53:29 PM,12.787,,,,,
188,06/24/16 07:53:29 PM,12.304,,,,,
189,06/24/16 08:53:29 PM,12.207,,,,,
190,06/24/16 09:53:29 PM,12.110,,,,,
191,06/24/16 10:53:29 PM,12.207,,,,,
192,06/24/16 11:53:29 PM,12.207,,,,,
193,06/25/16 12:53:29 AM,12.401,,,,,
194,06/25/16 01:53:29 AM,12.787,,,,,
195,06/25/16 02:53:29 AM,12.401,,,,,
196,06/25/16 03:53:29 AM,12.787,,,,,
197,06/25/16 04:53:29 AM,12.883,,,,,
198,06/25/16 05:53:29 AM,12.883,,,,,
199,06/25/16 06:53:29 AM,12.883,,,,,
200,06/25/16 07:53:29 AM,12.883,,,,,
201,06/25/16 08:53:29 AM,12.883,,,,,
202,06/25/16 09:53:29 AM,12.980,,,,,
203,06/25/16 10:53:29 AM,12.883,,,,,
204,06/25/16 11:53:29 AM,13.461,,,,,
205,06/25/16 12:53:29 PM,13.750,,,,,
206,06/25/16 01:53:29 PM,14.421,,,,,
207,06/25/16 02:53:29 PM,14.134,,,,,
208,06/25/16 03:53:29 PM,13.461,,,,,
209,06/25/16 04:53:29 PM,13.558,,,,,
210,06/25/16 05:53:29 PM,13.654,,,,,
211,06/25/16 06:53:29 PM,13.558,,,,,
212,06/25/16 07:53:29 PM,12.883,,,,,
213,06/25/16 08:53:29 PM,12.207,,,,,
214,06/25/16 09:53:29 PM,12.207,,,,,
215,06/25/16 10:53:29 PM,12.110,,,,,
216,06/25/16 11:53:29 PM,12.401,,,,,
217,06/26/16 12:53:29 AM,12.304,,,,,
218,06/26/16 01:53:29 AM,12.401,,,,,
219,06/26/16 02:53:29 AM,12.497,,,,,
220,06/26/16 03:53:29 AM,12.787,,,,,
221,06/26/16 04:53:29 AM,12.980,,,,,
222,06/26/16 05:53:29 AM,13.076,,,,,
223,06/26/16 06:53:29 AM,13.173,,,,,
224,06/26/16 07:53:29 AM,13.173,,,,,
225,06/26/16 08:53:29 AM,13.173,,,,,
226,06/26/16 09:53:29 AM,13.269,,,,,
227,06/26/16 10:53:29 AM,13.461,,,,,
228,06/26/16 11:53:29 AM,13.461,,,,,
229,06/26/16 12:53:29 PM,14.134,,,,,
230,06/26/16 01:53:29 PM,14.804,,,,,
231,06/26/16 02:53:29 PM,14.709,,,,,
232,06/26/16 03:53:29 PM,14.038,,,,,
233,06/26/16 04:53:29 PM,14.421,,,,,
234,06/26/16 05:53:29 PM,13.942,,,,,
235,06/26/16 06:53:29 PM,13.750,,,,,
236,06/26/16 07:53:29 PM,13.750,,,,,
237,06/26/16 08:53:29 PM,13.269,,,,,
238,06/26/16 09:53:29 PM,12.304,,,,,
239,06/26/16 10:53:29 PM,12.304,,,,,
240,06/26/16 11:53:29 PM,12.690,,,,,
241,06/27/16 12:53:29 AM,12.787,,,,,
242,06/27/16 01:53:29 AM,13.173,,,,,
243,06/27/16 02:53:29 AM,13.076,,,,,
244,06/27/16 03:53:29 AM,12.980,,,,,
245,06/27/16 04:53:29 AM,13.269,,,,,
246,06/27/16 05:53:29 AM,13.365,,,,,
247,06/27/16 06:53:29 AM,13.461,,,,,
248,06/27/16 07:53:29 AM,13.461,,,,,
249,06/27/16 08:53:29 AM,13.461,,,,,
250,06/27/16 09:53:29 AM,13.654,,,,,
251,06/27/16 10:53:29 AM,13.750,,,,,
252,06/27/16 11:53:29 AM,13.846,,,,,
253,06/27/16 12:53:29 PM,13.846,,,,,
254,06/27/16 01:53:29 PM,14.325,,,,,
255,06/27/16 02:53:29 PM,14.900,,,,,
256,06/27/16 03:53:29 PM,14.996,,,,,
257,06/27/16 04:53:29 PM,14.996,,,,,
258,06/27/16 05:53:29 PM,14.038,,,,,
259,06/27/16 06:53:29 PM,14.038,,,,,
260,06/27/16 07:53:29 PM,14.134,,,,,
261,06/27/16 08:53:29 PM,14.134,,,,,
262,06/27/16 09:53:29 PM,13.846,,,,,
263,06/27/16 10:53:29 PM,13.461,,,,,
264,06/27/16 11:53:29 PM,13.269,,,,,
265,06/28/16 12:53:29 AM,13.269,,,,,
266,06/28/16 01:53:29 AM,13.269,,,,,
267,06/28/16 02:53:29 AM,13.942,,,,,
268,06/28/16 03:53:29 AM,13.558,,,,,
269,06/28/16 04:53:29 AM,13.558,,,,,
270,06/28/16 05:53:29 AM,13.461,,,,,
271,06/28/16 06:53:29 AM,13.654,,,,,
272,06/28/16 07:53:29 AM,13.654,,,,,
273,06/28/16 08:53:29 AM,13.750,,,,,
274,06/28/16 09:53:29 AM,13.750,,,,,
275,06/28/16 10:53:29 AM,13.846,,,,,
276,06/28/16 11:53:29 AM,13.846,,,,,
277,06/28/16 12:53:29 PM,13.750,,,,,
278,06/28/16 01:53:29 PM,13.558,,,,,
279,06/28/16 02:53:29 PM,13.461,,,,,
280,06/28/16 03:53:29 PM,15.187,,,,,
281,06/28/16 04:53:29 PM,15.378,,,,,
282,06/28/16 05:53:29 PM,15.091,,,,,
283,06/28/16 06:53:29 PM,14.325,,,,,
284,06/28/16 07:53:29 PM,14.230,,,,,
285,06/28/16 08:53:29 PM,14.038,,,,,
286,06/28/16 09:53:29 PM,14.038,,,,,
287,06/28/16 10:53:29 PM,14.038,,,,,
288,06/28/16 11:53:29 PM,13.846,,,,,
289,06/29/16 12:53:29 AM,13.269,,,,,
290,06/29/16 01:53:29 AM,13.461,,,,,
291,06/29/16 02:53:29 AM,13.846,,,,,
292,06/29/16 03:53:29 AM,14.038,,,,,
293,06/29/16 04:53:29 AM,13.942,,,,,
294,06/29/16 05:53:29 AM,13.750,,,,,
295,06/29/16 06:53:29 AM,13.654,,,,,
296,06/29/16 07:53:29 AM,13.750,,,,,
297,06/29/16 08:53:29 AM,13.846,,,,,
298,06/29/16 09:53:29 AM,13.942,,,,,
299,06/29/16 10:53:29 AM,13.942,,,,,
300,06/29/16 11:53:29 AM,13.846,,,,,
301,06/29/16 12:53:29 PM,13.365,,,,,
302,06/29/16 01:53:29 PM,12.787,,,,,
303,06/29/16 02:53:29 PM,12.883,,,,,
304,06/29/16 03:53:29 PM,13.076,,,,,
305,06/29/16 04:53:29 PM,13.173,,,,,
306,06/29/16 05:53:29 PM,14.230,,,,,
307,06/29/16 06:53:29 PM,13.846,,,,,
308,06/29/16 07:53:29 PM,14.421,,,,,
309,06/29/16 08:53:29 PM,14.038,,,,,
310,06/29/16 09:53:29 PM,13.750,,,,,
311,06/29/16 10:53:29 PM,13.654,,,,,
312,06/29/16 11:53:29 PM,13.461,,,,,
313,06/30/16 12:53:29 AM,13.269,,,,,
314,06/30/16 01:53:29 AM,13.269,,,,,
315,06/30/16 02:53:29 AM,13.269,,,,,
316,06/30/16 03:53:29 AM,13.269,,,,,
317,06/30/16 04:53:29 AM,13.558,,,,,
318,06/30/16 05:53:29 AM,13.558,,,,,
319,06/30/16 06:53:29 AM,13.558,,,,,
320,06/30/16 07:53:29 AM,13.654,,,,,
321,06/30/16 08:53:29 AM,13.750,,,,,
322,06/30/16 09:53:29 AM,13.846,,,,,
323,06/30/16 10:53:29 AM,13.846,,,,,
324,06/30/16 11:53:29 AM,13.942,,,,,
325,06/30/16 12:53:29 PM,13.461,,,,,
326,06/30/16 01:53:29 PM,12.787,,,,,
327,06/30/16 02:53:29 PM,12.594,,,,,
328,06/30/16 03:53:29 PM,12.594,,,,,
329,06/30/16 04:53:29 PM,13.750,,,,,
330,06/30/16 05:53:29 PM,13.558,,,,,
331,06/30/16 06:53:29 PM,13.269,,,,,
332,06/30/16 07:53:29 PM,13.558,,,,,
333,06/30/16 08:53:29 PM,13.654,,,,,
334,06/30/16 09:53:29 PM,13.846,,,,,
335,06/30/16 10:53:29 PM,13.846,,,,,
336,06/30/16 11:53:29 PM,13.558,,,,,
337,07/01/16 12:53:29 AM,13.269,,,,,
338,07/01/16 01:53:29 AM,13.365,,,,,
339,07/01/16 02:53:29 AM,13.365,,,,,
340,07/01/16 03:53:29 AM,13.365,,,,,
341,07/01/16 04:53:29 AM,13.365,,,,,
342,07/01/16 05:53:29 AM,13.365,,,,,
343,07/01/16 06:53:29 AM,13.461,,,,,
344,07/01/16 07:53:29 AM,13.558,,,,,
345,07/01/16 08:53:29 AM,13.750,,,,,
346,07/01/16 09:53:29 AM,13.942,,,,,
347,07/01/16 10:53:29 AM,14.038,,,,,
348,07/01/16 11:53:29 AM,14.134,,,,,
349,07/01/16 12:53:29 PM,14.230,,,,,
350,07/01/16 01:53:29 PM,13.173,,,,,
351,07/01/16 02:53:29 PM,12.690,,,,,
352,07/01/16 03:53:29 PM,12.594,,,,,
353,07/01/16 04:53:29 PM,13.269,,,,,
354,07/01/16 05:53:29 PM,13.365,,,,,
355,07/01/16 06:53:29 PM,13.269,,,,,
356,07/01/16 07:53:29 PM,13.076,,,,,
357,07/01/16 08:53:29 PM,13.461,,,,,
358,07/01/16 09:53:29 PM,13.654,,,,,
359,07/01/16 10:53:29 PM,13.654,,,,,
360,07/01/16 11:53:29 PM,13.750,,,,,
361,07/02/16 12:53:29 AM,13.558,,,,,
362,07/02/16 01:53:29 AM,13.365,,,,,
363,07/02/16 02:53:29 AM,13.269,,,,,
364,07/02/16 03:53:29 AM,13.269,,,,,
365,07/02/16 04:53:29 AM,13.269,,,,,
366,07/02/16 05:53:29 AM,13.269,,,,,
367,07/02/16 06:53:29 AM,13.461,,,,,
368,07/02/16 07:53:29 AM,13.558,,,,,
369,07/02/16 08:53:29 AM,13.654,,,,,
370,07/02/16 09:53:29 AM,13.750,,,,,
371,07/02/16 10:53:29 AM,13.942,,,,,
372,07/02/16 11:53:29 AM,14.134,,,,,
373,07/02/16 12:53:29 PM,14.134,,,,,
374,07/02/16 01:53:29 PM,14.038,,,,,
375,07/02/16 02:53:29 PM,12.883,,,,,
376,07/02/16 03:53:29 PM,12.690,,,,,
377,07/02/16 04:53:29 PM,12.690,,,,,
378,07/02/16 05:53:29 PM,12.594,,,,,
379,07/02/16 06:53:29 PM,12.883,,,,,
380,07/02/16 07:53:29 PM,12.787,,,,,
381,07/02/16 08:53:29 PM,12.980,,,,,
382,07/02/16 09:53:29 PM,13.173,,,,,
383,07/02/16 10:53:29 PM,13.269,,,,,
384,07/02/16 11:53:29 PM,13.846,,,,,
385,07/03/16 12:53:29 AM,13.558,,,,,
386,07/03/16 01:53:29 AM,13.365,,,,,
387,07/03/16 02:53:29 AM,13.269,,,,,
388,07/03/16 03:53:29 AM,13.173,,,,,
389,07/03/16 04:53:29 AM,13.173,,,,,
390,07/03/16 05:53:29 AM,13.269,,,,,
391,07/03/16 06:53:29 AM,13.269,,,,,
392,07/03/16 07:53:29 AM,13.269,,,,,
393,07/03/16 08:53:29 AM,13.365,,,,,
394,07/03/16 09:53:29 AM,13.558,,,,,
395,07/03/16 10:53:29 AM,13.654,,,,,
396,07/03/16 11:53:29 AM,13.846,,,,,
397,07/03/16 12:53:29 PM,14.134,,,,,
398,07/03/16 01:53:29 PM,14.134,,,,,
399,07/03/16 02:53:29 PM,13.173,,,,,
400,07/03/16 03:53:29 PM,12.690,,,,,
401,07/03/16 04:53:29 PM,12.594,,,,,
402,07/03/16 05:53:29 PM,12.497,,,,,
403,07/03/16 06:53:29 PM,12.594,,,,,
404,07/03/16 07:53:29 PM,12.690,,,,,
405,07/03/16 08:53:29 PM,12.690,,,,,
406,07/03/16 09:53:29 PM,12.690,,,,,
407,07/03/16 10:53:29 PM,12.980,,,,,
408,07/03/16 11:53:29 PM,13.558,,,,,
409,07/04/16 12:53:29 AM,13.558,,,,,
410,07/04/16 01:53:29 AM,13.365,,,,,
411,07/04/16 02:53:29 AM,13.365,,,,,
412,07/04/16 03:53:29 AM,13.269,,,,,
413,07/04/16 04:53:29 AM,13.269,,,,,
414,07/04/16 05:53:29 AM,13.173,,,,,
415,07/04/16 06:53:29 AM,13.269,,,,,
416,07/04/16 07:53:29 AM,13.269,,,,,
417,07/04/16 08:53:29 AM,13.269,,,,,
418,07/04/16 09:53:29 AM,13.461,,,,,
419,07/04/16 10:53:29 AM,13.558,,,,,
420,07/04/16 11:53:29 AM,13.654,,,,,
421,07/04/16 12:53:29 PM,13.846,,,,,
422,07/04/16 01:53:29 PM,14.038,,,,,
423,07/04/16 02:53:29 PM,13.942,,,,,
424,07/04/16 03:53:29 PM,13.076,,,,,
425,07/04/16 04:53:29 PM,12.594,,,,,
426,07/04/16 05:53:29 PM,12.594,,,,,
427,07/04/16 06:53:29 PM,12.594,,,,,
428,07/04/16 07:53:29 PM,12.594,,,,,
429,07/04/16 08:53:29 PM,12.690,,,,,
430,07/04/16 09:53:29 PM,12.883,,,,,
431,07/04/16 10:53:29 PM,12.883,,,,,
432,07/04/16 11:53:29 PM,12.980,,,,,
433,07/05/16 12:53:29 AM,13.173,,,,,
434,07/05/16 01:53:29 AM,13.173,,,,,
435,07/05/16 02:53:29 AM,13.269,,,,,
436,07/05/16 03:53:29 AM,13.269,,,,,
437,07/05/16 04:53:29 AM,13.269,,,,,
438,07/05/16 05:53:29 AM,13.173,,,,,
439,07/05/16 06:53:29 AM,12.980,,,,,
440,07/05/16 07:53:29 AM,12.980,,,,,
441,07/05/16 08:53:29 AM,13.365,,,,,
442,07/05/16 09:53:29 AM,13.558,,,,,
443,07/05/16 10:53:29 AM,13.654,,,,,
444,07/05/16 11:53:29 AM,13.558,,,,,
445,07/05/16 12:53:29 PM,13.654,,,,,
446,07/05/16 01:53:29 PM,13.846,,,,,
447,07/05/16 02:53:29 PM,13.846,,,,,
448,07/05/16 03:53:29 PM,13.846,,,,,
449,07/05/16 04:53:29 PM,12.787,,,,,
450,07/05/16 05:53:29 PM,12.690,,,,,
451,07/05/16 06:53:29 PM,12.690,,,,,
452,07/05/16 07:53:29 PM,12.594,,,,,
453,07/05/16 08:53:29 PM,12.594,,,,,
454,07/05/16 09:53:29 PM,12.690,,,,,
455,07/05/16 10:53:29 PM,12.690,,,,,
456,07/05/16 11:53:29 PM,12.883,,,,,
457,07/06/16 12:53:29 AM,13.076,,,,,
458,07/06/16 01:53:29 AM,13.076,,,,,
459,07/06/16 02:53:29 AM,13.173,,,,,
460,07/06/16 03:53:29 AM,13.173,,,,,
461,07/06/16 04:53:29 AM,13.173,,,,,
462,07/06/16 05:53:29 AM,13.173,,,,,
463,07/06/16 06:53:29 AM,13.076,,,,,
464,07/06/16 07:53:29 AM,12.980,,,,,
465,07/06/16 08:53:29 AM,12.883,,,,,
466,07/06/16 09:53:29 AM,13.365,,,,,
467,07/06/16 10:53:29 AM,13.558,,,,,
468,07/06/16 11:53:29 AM,14.134,,,,,
469,07/06/16 12:53:29 PM,13.846,,,,,
470,07/06/16 01:53:29 PM,13.846,,,,,
471,07/06/16 02:53:29 PM,13.942,,,,,
472,07/06/16 03:53:29 PM,13.942,,,,,
473,07/06/16 04:53:29 PM,13.846,,,,,
474,07/06/16 05:53:29 PM,12.787,,,,,
475,07/06/16 06:53:29 PM,12.690,,,,,
476,07/06/16 07:53:29 PM,12.690,,,,,
477,07/06/16 08:53:29 PM,12.594,,,,,
478,07/06/16 09:53:29 PM,12.594,,,,,
479,07/06/16 10:53:29 PM,12.980,,,,,
480,07/06/16 11:53:29 PM,13.076,,,,,
481,07/07/16 12:53:29 AM,12.980,,,,,
482,07/07/16 01:53:29 AM,13.173,,,,,
483,07/07/16 02:53:29 AM,13.269,,,,,
484,07/07/16 03:53:29 AM,13.269,,,,,
485,07/07/16 04:53:29 AM,13.173,,,,,
486,07/07/16 05:53:29 AM,13.269,,,,,
487,07/07/16 06:53:29 AM,13.173,,,,,
488,07/07/16 07:53:29 AM,13.173,,,,,
489,07/07/16 08:53:29 AM,13.076,,,,,
490,07/07/16 09:53:29 AM,13.269,,,,,
491,07/07/16 10:53:29 AM,13.558,,,,,
492,07/07/16 11:53:29 AM,13.654,,,,,
493,07/07/16 12:53:29 PM,13.558,,,,,
494,07/07/16 01:53:29 PM,13.750,,,,,
495,07/07/16 02:53:29 PM,13.750,,,,,
496,07/07/16 03:53:29 PM,13.846,,,,,
497,07/07/16 04:53:29 PM,13.846,,,,,
498,07/07/16 05:53:29 PM,12.980,,,,,
499,07/07/16 06:53:29 PM,12.690,,,,,
500,07/07/16 07:53:29 PM,12.594,,,,,
501,07/07/16 08:53:29 PM,12.594,,,,,
502,07/07/16 09:53:29 PM,12.594,,,,,
503,07/07/16 10:53:29 PM,12.497,,,,,
504,07/07/16 11:53:29 PM,12.883,,,,,
505,07/08/16 12:53:29 AM,12.690,,,,,
506,07/08/16 01:53:29 AM,12.787,,,,,
507,07/08/16 02:53:29 AM,12.980,,,,,
508,07/08/16 03:53:29 AM,13.076,,,,,
509,07/08/16 04:53:29 AM,13.269,,,,,
510,07/08/16 05:53:29 AM,13.173,,,,,
511,07/08/16 06:53:29 AM,13.173,,,,,
512,07/08/16 07:53:29 AM,13.269,,,,,
513,07/08/16 08:53:29 AM,13.365,,,,,
514,07/08/16 09:53:29 AM,13.269,,,,,
515,07/08/16 10:53:29 AM,13.461,,,,,
516,07/08/16 11:53:29 AM,13.558,,,,,
517,07/08/16 12:53:29 PM,13.558,,,,,
518,07/08/16 01:53:29 PM,13.654,,,,,
519,07/08/16 02:53:29 PM,13.750,,,,,
520,07/08/16 03:53:29 PM,13.750,,,,,
521,07/08/16 04:53:29 PM,13.846,,,,,
522,07/08/16 05:53:29 PM,13.750,,,,,
523,07/08/16 06:53:29 PM,12.980,,,,,
524,07/08/16 07:53:29 PM,12.787,,,,,
525,07/08/16 08:53:29 PM,12.594,,,,,
526,07/08/16 09:53:29 PM,12.594,,,,,
527,07/08/16 10:53:29 PM,12.594,,,,,
528,07/08/16 11:53:29 PM,12.594,,,,,
529,07/09/16 12:53:29 AM,12.980,,,,,
530,07/09/16 01:53:29 AM,12.883,,,,,
531,07/09/16 02:53:29 AM,12.883,,,,,
532,07/09/16 03:53:29 AM,13.269,,,,,
533,07/09/16 04:53:29 AM,13.365,,,,,
