sample,mass,salinity,Sample.ID,Type, Notes
20160805_Bin10, 60.1572, 28.4, BIN10, BIN
20160805_Bin11, 60.6508, 28.5, BIN11, BIN
20160805_Bin12, 59.3527, 28.6, BIN12, BIN
20160815_Bin2, 60.1129, 28.4, BIN2, BIN
20160815_Bin3, 60.3303, 28.4, BIN3, BIN
20160815_Bin4, 60.1078, 28.4, BIN4, BIN
20160815_Bin5, 59.6696, 28.4, BIN5, BIN
20160815_Bin6, 59.3226, 28.4, BIN6, BIN
20160815_Bin7, 60.5911, 28.4, BIN7, BIN
